sensor_image,object_label,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,shear_1,shear_2,shear_3,shear_4,shear_5,shear_6
image_2236.png,edge,-0.195570993,0,2.278653253,-5.910260706,-0.355082075,-24.92775253,2.229551275,-2.126887309,0,-1.707382574,3.60061636,-4.446250378
image_2237.png,edge,4.964375851,0,1.859013074,-9.429953179,2.944350432,-24.92485968,-2.212067122,-4.658210843,0,2.292270207,2.255260825,-4.128092544
image_2238.png,edge,-3.881513255,0,4.726868048,14.70408016,-9.477586247,-24.9195661,2.603522175,3.842433915,0,-3.042258816,1.148776464,-3.545529038
image_2239.png,edge,1.86539404,0,4.738174177,-14.21145353,7.404294965,-24.91254849,4.497098411,3.84598515,0,-2.336682114,0.182491703,0.545360548
image_2240.png,edge,-1.460793094,0,1.037037976,-1.763242108,1.543287251,-24.91253397,1.451284012,-2.162716498,0,-1.735870612,4.298278918,-3.884058024
image_2241.png,edge,-4.202362362,0,2.372061521,8.135444878,-1.383872067,-24.90650439,-4.899527008,0.87807295,0,3.930044067,-4.594293426,-1.113614303
image_2242.png,edge,-2.124658872,0,3.386445487,-10.94550219,14.15680151,-24.89578638,3.001290097,-1.182147974,0,-3.228982809,2.86718337,3.858727932
image_2243.png,edge,-4.720782939,0,2.463973417,1.706989051,7.433065083,-24.88780245,-1.01986367,1.490618315,0,4.559440136,2.963146762,-0.287439965
image_2244.png,edge,1.118650101,0,2.908119572,-0.042703674,6.675714662,-24.88611511,-1.615596086,1.431733265,0,-0.899673977,-2.086225454,-3.783250794
image_2245.png,edge,-1.631139159,0,2.286059131,0.995228927,-13.11356679,-24.85225221,-2.095892003,0.920861035,0,-0.141717082,3.099603283,1.030353505
image_2246.png,edge,-3.401372088,0,2.727876842,-2.210174912,-4.693783785,-24.84768735,-3.406976015,1.388691836,0,2.794982275,-1.970597085,3.586508675
image_2247.png,edge,0.324259567,0,2.190321416,-8.19516505,-12.53511461,-24.84733322,3.060003645,2.5665325,0,3.731210144,-3.60906273,-3.982907986
image_2248.png,edge,-1.670940679,0,4.761243868,8.257403899,-10.81178408,-24.84220271,-0.28494483,-2.460377496,0,1.88211124,0.711798056,2.727649297
image_2249.png,edge,-4.317238943,0,3.413730291,0.132515804,9.327636967,-24.83397939,2.88874416,2.834450192,0,3.576394967,4.053901788,-4.565128335
image_2250.png,edge,-2.830587512,0,4.626659211,1.164908172,-1.274280861,-24.83143089,-2.498355544,-2.349434516,0,4.274115405,2.814525852,0.431385341
image_2251.png,edge,1.970964497,0,2.418798915,-12.28731577,-2.272436124,-24.8135528,0.483282754,-1.137622974,0,3.059124776,0.412132807,4.957345669
image_2252.png,edge,2.435158369,0,4.075645681,-0.871660299,4.578895883,-24.81299277,1.532801687,-2.545286705,0,4.635989176,-1.30413629,2.569577008
image_2253.png,edge,3.15162987,0,4.132588712,13.06711732,5.443352619,-24.80980336,-4.302685483,-0.304107558,0,-4.14241197,4.373466673,3.97270959
image_2254.png,edge,4.066943313,0,1.515032495,-6.030800732,5.327612913,-24.80827592,-2.328006533,-1.93212492,0,1.352731496,4.973499718,-3.459053261
image_2255.png,edge,2.827796335,0,4.807361013,5.111736277,1.131580674,-24.80164561,4.085611627,-1.758198032,0,-1.369458031,3.483932313,4.272297497
image_2256.png,edge,1.862360726,0,2.448352133,8.209666813,4.903002331,-24.80022071,-0.502349476,4.111234304,0,-3.667173074,-3.736717949,-1.357805132
image_2257.png,edge,0.20765611,0,3.754725275,0.943056488,-10.9254195,-24.78069257,-1.348811476,-2.17510853,0,2.006536176,-2.294587778,0.602141284
image_2258.png,edge,2.923244464,0,2.653944427,-3.908049406,-0.846651136,-24.78020842,-2.26948432,-0.73559692,0,3.280111493,1.047488556,1.62292338
image_2259.png,edge,-0.648697969,0,3.391697737,-8.797921959,0.262527165,-24.77237805,1.582960886,1.019103283,0,-4.059261875,0.177003794,-4.923646
image_2260.png,edge,0.941879069,0,1.480405603,-8.104683067,8.707957503,-24.77014163,-4.180230131,2.673059991,0,0.073067464,-3.323726405,0.575659078
image_2261.png,edge,0.535553491,0,2.37363773,5.46677217,2.870855109,-24.76680029,-2.563244479,0.846865009,0,3.461950232,-3.905522116,-2.216439018
image_2262.png,edge,-1.350245014,0,2.57984729,-1.905094985,-7.437026504,-24.75138594,-4.289685998,-3.915977789,0,-2.854557163,-4.609785887,3.707891715
image_2263.png,edge,-1.692880466,0,4.572636425,-0.171994121,6.205312546,-24.74977433,-2.654779362,2.43346378,0,-0.515174815,2.150019755,3.07102343
image_2264.png,edge,-2.823489862,0,1.386274203,1.654112499,-11.42310372,-24.74363923,2.673489498,-4.183518301,0,4.034189817,-2.927383692,-2.015681233
image_2265.png,edge,0.106628386,0,2.612439701,-2.243100116,2.388703495,-24.72823313,-1.301282991,-3.911706892,0,-2.287482154,-4.34330849,3.405584327
image_2266.png,edge,2.351828179,0,2.79890259,3.95958683,-11.88748605,-24.72210813,-3.332457925,-0.289889279,0,-3.721746234,-4.423536593,3.202617256
image_2267.png,edge,4.207679899,0,2.480082931,-9.016577131,-14.4850174,-24.71952054,-4.40548221,-3.290833974,0,3.954067009,3.535012277,0.676382745
image_2268.png,edge,-4.696505902,0,2.482622151,-6.384915559,-14.94960347,-24.68885773,-0.801815608,-4.625716125,0,-0.576261267,-2.554557669,-4.427585834
image_2269.png,edge,-4.675708776,0,1.794764279,10.65626748,-1.362130358,-24.68481917,-2.062834865,-1.856065898,0,-2.188108676,0.454690169,2.248159493
image_2270.png,edge,-1.073112609,0,4.539941454,-5.974877104,-5.723592848,-24.67756677,-3.219717365,-4.10022785,0,-0.809248692,-1.264987624,-0.158517531
image_2271.png,edge,-4.839906919,0,4.639983155,-2.296236774,13.8933116,-24.67593536,-4.334062721,-4.467684635,0,1.38417194,1.543751992,-3.312932295
image_2272.png,edge,2.982537663,0,1.682155705,0.545454854,13.40700222,-24.67291168,4.286440687,3.074170131,0,3.974793646,0.606899609,3.372591083
image_2273.png,edge,4.412739383,0,2.592244846,-8.498289135,12.54724019,-24.64573192,-0.228127158,-1.318213648,0,-4.578530218,0.143710349,0.61032493
image_2274.png,edge,4.238084879,0,4.133547103,0.52683688,0.788753995,-24.64328731,-4.659795032,4.491962789,0,0.231218906,-4.146284739,-4.680577379
image_2275.png,edge,-4.421160141,0,4.330725522,9.569903367,4.124331414,-24.6226512,-0.492485639,2.573786537,0,-4.540172053,-2.158849257,-3.26044629
image_2276.png,edge,0.964221055,0,3.66032094,3.718206164,0.60518719,-24.6222971,-1.966989995,-1.042582847,0,-4.725369705,-2.372476962,0.030309343
image_2277.png,edge,-4.780488691,0,1.679745686,1.931459174,-11.55400013,-24.60872985,0.705238704,-1.071984457,0,-4.587286715,3.664489395,2.308769627
image_2278.png,edge,-3.351163817,0,1.266034743,-10.47226964,-6.080037957,-24.6037402,3.650094853,2.641355669,0,-2.748590295,1.064489501,3.163740454
image_2279.png,edge,2.875816982,0,3.223263897,-3.640421997,5.371151894,-24.60364908,-0.640927539,-0.785546733,0,0.854155978,3.048737035,4.001280176
image_2280.png,edge,-0.170736671,0,2.815038994,5.386843719,2.338425687,-24.60296955,2.065495296,-3.57167613,0,3.010286689,1.931117312,2.215088032
image_2281.png,edge,3.636693985,0,2.89404068,-10.32913967,-3.984138904,-24.59781252,-0.974729771,-1.552159201,0,3.310485589,3.892872826,-0.283936835
image_2282.png,edge,-1.068999689,0,3.556066343,10.61747526,-14.68121487,-24.59029488,-0.017925377,-3.593233818,0,4.742550397,-0.322562118,-0.896323981
image_2283.png,edge,0.93156049,0,4.566479488,-14.41741002,-14.22387892,-24.58859251,-1.228795159,-0.183981263,0,-1.434558138,4.827538243,-3.534429609
image_2284.png,edge,-1.135357527,0,3.054217273,12.875762,-4.8441047,-24.57961868,-4.493381523,2.637011998,0,2.377380123,-1.44163416,1.321504183
image_2285.png,edge,0.479669073,0,4.29831544,0.872685608,4.351116488,-24.57904494,-3.224446769,3.850084181,0,-1.459083277,1.036839892,1.363258791
image_2286.png,edge,4.47651396,0,2.539601825,-1.64563745,-12.02065918,-24.57792989,-0.685963437,1.874786442,0,-4.058590859,2.70108808,-4.892775128
image_2287.png,edge,-2.063716869,0,4.931639707,-9.503961496,8.694876796,-24.56686248,0.432301936,1.522841762,0,1.58291612,-1.45939037,-0.729811497
image_2288.png,edge,-4.894320422,0,4.91357092,8.994249217,-12.29017298,-24.56158096,-3.186337867,4.040948642,0,3.708878743,2.131375092,2.823240412
image_2289.png,edge,3.984553639,0,1.855064505,4.513529005,-14.95658079,-24.53178597,4.231276258,-2.282205776,0,2.162257751,4.540272717,-1.978641404
image_2290.png,edge,4.747314552,0,1.072912216,-13.47983319,13.40443073,-24.50582689,-2.72596815,-1.553217286,0,3.046634439,0.974473171,1.416672555
image_2291.png,edge,-2.250738574,0,3.670793977,-2.233177301,-4.70438459,-24.49571208,3.018080424,3.776346186,0,-4.700270244,0.595376009,-1.630772563
image_2292.png,edge,-3.625122189,0,3.538521855,-14.88353253,-7.549720198,-24.48976806,-4.865419723,-0.074460653,0,3.256256755,-0.424229019,3.97479003
image_2293.png,edge,4.71128683,0,1.576906821,11.64488313,1.071479313,-24.4801869,-4.275247075,-3.369425977,0,-2.482300705,0.305992048,-1.474032673
image_2294.png,edge,1.174820743,0,3.490110656,14.62414915,-7.049703199,-24.476136,1.306440204,4.231659246,0,3.498061764,-4.608130627,-4.164559964
image_2295.png,edge,4.817070373,0,1.15928879,-5.973331576,-8.190571489,-24.47575304,3.93527806,0.226546781,0,-4.997695917,2.635080252,1.021517347
image_2296.png,edge,-3.619270453,0,2.581245453,8.926250953,-12.51597179,-24.47430604,0.210727984,-0.037375323,0,4.490544194,-3.363112228,0.914921893
image_2297.png,edge,-3.171959968,0,3.209690411,4.94002377,-12.44053993,-24.46993211,-2.830182041,-0.849199126,0,-4.259924837,-0.035694008,2.826383952
image_2298.png,edge,2.522673445,0,3.529903535,7.393498668,0.651598731,-24.45836903,-3.069537545,4.528732129,0,-3.230884489,1.587145446,4.675105029
image_2299.png,edge,-3.228701417,0,2.508340655,-3.77507622,9.278417418,-24.45512093,-4.730151492,4.135115978,0,-3.306183013,0.877610745,-4.029192057
image_2300.png,edge,4.024964796,0,2.701604398,7.691679913,7.198488162,-24.44522095,-2.947912063,-1.458448486,0,0.87685179,-2.850524247,3.735338435
image_2301.png,edge,3.294218876,0,1.192935109,9.302966448,-14.79141744,-24.44308811,1.095630998,2.140702196,0,-2.303202061,2.726816806,1.972642816
image_2302.png,edge,1.291713062,0,1.221010214,-6.607200632,-7.753195268,-24.44232545,-4.731804822,-2.767152644,0,-2.020207375,4.463879087,-2.992540169
image_2303.png,edge,-1.425880075,0,1.925376227,1.419970251,9.832877072,-24.43729965,-0.124377941,-2.434329462,0,1.167636522,-4.138257107,-3.178888684
image_2304.png,edge,-3.203716383,0,2.143777365,-7.404733639,-11.42972706,-24.43407085,4.752800643,1.020662189,0,2.525525521,-2.043356436,-1.567301613
image_2305.png,edge,2.204827993,0,2.305142591,-7.642858221,-11.42177206,-24.42403499,0.582328295,1.965474607,0,4.599457421,-1.844795885,2.562393847
image_2306.png,edge,0.918173732,0,3.284766157,-7.164030927,4.776140578,-24.41864978,0.357267115,-4.328262251,0,-3.558610225,-1.919917886,-1.129946547
image_2307.png,edge,-1.31462512,0,1.905706783,9.004023792,10.75138032,-24.41830863,0.257557404,-1.326843221,0,-0.066538156,1.044194729,-3.23605182
image_2308.png,edge,-3.0207568,0,1.059208447,5.954220989,-13.9486118,-24.41649659,1.029561832,-2.823407254,0,-2.44017992,-4.307695139,3.544773215
image_2309.png,edge,2.992414458,0,4.497094581,-1.850871875,-7.966032727,-24.4155312,2.567390274,-2.410959039,0,-4.110988818,0.553525287,0.821309856
image_2310.png,edge,-4.013316452,0,1.475346484,-1.22419692,0.145363081,-24.40084658,-1.104770495,-0.074876683,0,0.515816889,3.521448033,-3.783836286
image_2311.png,edge,4.174977847,0,1.611269159,-6.879223629,8.706938683,-24.40054107,2.470416683,2.215241847,0,-0.98313883,-3.479937108,0.841073116
image_2312.png,edge,-4.878864932,0,3.275877474,1.189142022,2.742833187,-24.39639082,-1.563669217,2.782899598,0,-1.901752302,-2.615450017,-4.77640279
image_2313.png,edge,-1.040632979,0,4.723401724,7.666886502,-0.975031672,-24.39301132,4.638692257,2.332005322,0,-2.598659552,-0.901932194,-2.197665431
image_2314.png,edge,4.813139892,0,1.509885499,13.68234191,-7.821797959,-24.38246238,1.132620137,4.508143153,0,-4.456989774,-3.594327409,-0.619511203
image_2315.png,edge,0.060647109,0,3.438640924,6.642301998,-5.836246425,-24.37735736,2.460568247,-0.059864253,0,-4.033864701,4.107366248,2.325306503
image_2316.png,edge,-0.922374974,0,1.615447502,-9.010868576,-5.083491358,-24.37705131,-2.414367187,2.287425332,0,4.10733038,-2.011823051,-0.456474823
image_2317.png,edge,-4.541857495,0,1.600167067,4.666360207,-14.62843368,-24.37170833,2.792316072,4.860228411,0,-4.732298308,0.986581466,0.385060194
image_2318.png,edge,-1.88330619,0,1.077506396,-0.850285637,7.375880799,-24.37088828,-0.163981331,-1.956230329,0,4.112322626,3.395841506,-1.370578756
image_2319.png,edge,-2.433748074,0,1.582993085,0.987373758,14.81201784,-24.36634913,0.731307442,-2.148305033,0,2.140913374,-0.910821274,0.355599279
image_2320.png,edge,-4.391542627,0,3.371530734,13.04242168,-0.354946868,-24.29862113,3.068498455,2.581088968,0,0.885224182,-4.414711101,-1.777670911
image_2321.png,edge,4.164426906,0,2.567605578,-3.398742356,7.052178661,-24.29744181,4.644038137,4.11319255,0,-2.68195167,3.93857348,0.371424631
image_2322.png,edge,2.174904431,0,4.637767295,-6.029634435,6.270495483,-24.28195078,-2.220413859,-1.738242457,0,1.101019826,-2.036531262,3.776145372
image_2323.png,edge,-2.091436436,0,1.219954784,3.112072859,7.102704338,-24.27004199,-2.871440674,-1.293974465,0,2.518978089,3.673476853,2.452787803
image_2324.png,edge,2.75257882,0,3.562408506,8.197811646,-12.82808259,-24.26825704,3.681601418,-1.550050022,0,-3.370566864,0.169787455,2.565959802
image_2325.png,edge,-0.096398794,0,2.62878626,6.564159538,12.66214197,-24.24972059,-1.690292939,4.192061926,0,-2.093060181,4.908690832,3.549535861
image_2326.png,edge,3.611163199,0,1.254236898,-12.0436844,5.244767802,-24.23932827,-3.059366666,0.025114507,0,-3.201588963,-1.835558472,-2.869272062
image_2327.png,edge,-3.178158796,0,1.687058029,10.99424417,1.084796668,-24.23202638,2.32764659,-1.21164038,0,-3.500723511,3.934367345,4.691480563
image_2328.png,edge,-0.252088625,0,1.406116476,-12.60345352,-1.446583099,-24.23178306,2.02259266,-1.878570347,0,-4.61297543,2.152555982,-2.344910159
image_2329.png,edge,0.045998105,0,2.544312154,5.056157518,-6.091569549,-24.19162233,-3.739495926,-4.884956673,0,-0.510757242,2.594438554,-1.604949807
image_2330.png,edge,-4.154047213,0,1.613493918,-13.51960194,-8.259630682,-24.19161406,-4.817338398,-1.926289854,0,-4.64811137,-2.192485943,-4.144104057
image_2331.png,edge,-0.605480568,0,3.191906695,-6.292043287,-12.27789407,-24.16266036,0.797685066,-1.915069393,0,4.548847384,4.471647929,3.892885524
image_2332.png,edge,4.91860207,0,1.491034782,-0.682298876,-0.947478393,-24.15136332,-1.031889878,2.200807081,0,3.899160946,4.643770614,-0.796243509
image_2333.png,edge,-0.131097275,0,3.602540456,-8.312493337,5.55990613,-24.13270669,4.395828695,3.479533066,0,-1.369981582,-0.530780934,-0.133345407
image_2334.png,edge,-2.54623045,0,2.391824486,14.95074363,-1.369599504,-24.13260966,3.695921891,2.418620047,0,-0.688320211,-1.691499116,-4.582206397
image_2335.png,edge,3.786958298,0,4.48044394,-6.683557718,-3.359622748,-24.13223285,-1.241577226,3.676456382,0,4.991374179,-1.497398635,-0.383552807
image_2336.png,edge,3.599613926,0,3.723582212,3.739121898,3.289792233,-24.12508889,3.946873719,-0.886908727,0,-1.93355652,-0.159442384,-1.740185134
image_2337.png,edge,1.003951748,0,4.973193201,9.171708268,14.52573232,-24.12286612,2.003973008,4.976211682,0,0.679667821,4.038838521,-1.624865239
image_2338.png,edge,1.764122627,0,1.119701442,11.14319749,-4.240121996,-24.10485317,-1.762287341,-0.752308513,0,0.190054102,-4.923808014,0.100455832
image_2339.png,edge,-2.457437874,0,2.223270486,-5.361017645,1.908194689,-24.08811836,-3.646531881,1.820209417,0,0.645553959,-3.635632783,-3.932938948
image_2340.png,edge,4.858386071,0,2.139637127,0.03968426,10.03569698,-24.08085735,-2.059417512,3.384924152,0,-0.96147494,-4.429007621,-3.593123218
image_2341.png,edge,3.680169822,0,1.088360555,-3.265433123,3.015668979,-24.06424151,-0.822585862,-2.660220117,0,1.981846232,-1.310911552,2.527719322
image_2342.png,edge,4.505431931,0,4.843196826,-8.822817848,10.48872377,-24.03868867,0.427468505,-4.988323746,0,0.457401613,-1.152713764,0.433063206
image_2343.png,edge,-4.709329791,0,2.200095969,-4.144633533,-2.368288251,-24.022812,-2.875314772,0.873850232,0,4.783855097,-1.370918211,2.745932638
image_2344.png,edge,-1.309975197,0,2.509013523,10.43088587,12.35425174,-24.01829264,4.602112296,-4.847365437,0,-2.782036531,-0.042411186,2.490945937
image_2345.png,edge,-2.853162169,0,2.809852727,-10.66391545,6.094498673,-24.00978169,-3.576273212,-4.233312463,0,3.568586617,-2.879774776,2.140390018
image_2346.png,edge,-0.499173337,0,4.855156134,10.14924687,-10.3522974,-24.00186024,-3.761302098,4.975600259,0,-4.97207262,-1.720498706,-4.004576618
image_2347.png,edge,0.324226585,0,2.278759066,10.47334966,9.031592056,-23.99704016,-0.677614176,-0.355474152,0,3.521732047,3.874781326,-1.511443373
image_2348.png,edge,-2.329516245,0,4.229060723,2.69448962,6.23649119,-23.98241341,-1.847720849,2.544782049,0,-1.340947268,1.447893345,2.405663622
image_2349.png,edge,-0.93629385,0,2.569787193,-12.83689133,10.535064,-23.97592249,-2.241168153,2.686452782,0,-4.020944298,-1.145132941,0.734053468
image_2350.png,edge,-1.218978141,0,4.271045877,4.252848185,-9.847357668,-23.97455692,3.606359241,-4.656167144,0,-1.37471407,1.439666797,3.010587155
image_2351.png,edge,2.452916081,0,4.397079483,-0.391885551,-10.31135417,-23.97316692,-3.025183834,1.182240518,0,1.973421629,4.108646173,2.389691362
image_2352.png,edge,-1.045766464,0,1.525359646,6.165747383,-1.827647004,-23.96712858,0.456982242,2.555811113,0,4.181549811,-1.323543528,-3.838798137
image_2353.png,edge,2.063905512,0,3.228666249,-4.971311987,-9.784922191,-23.94392999,-4.10639214,2.875185364,0,4.48436528,2.616204482,0.783954566
image_2354.png,edge,-2.800591416,0,1.811608531,-9.192444158,-8.956216243,-23.94194226,-3.707384878,-4.666776856,0,-4.236168322,-4.249091096,3.62337876
image_2355.png,edge,-2.455342665,0,4.636983634,-11.18277244,-14.67734319,-23.93083557,-3.916353061,-0.851751163,0,-1.622021007,-2.03370639,0.743201552
image_2356.png,edge,-2.254706555,0,3.329801023,-9.247558601,-0.963865085,-23.90759509,1.013316254,-4.441586506,0,-0.812834349,-4.069227172,1.302570381
image_2357.png,edge,0.608129235,0,1.169374881,-6.798542094,2.409647462,-23.89210695,3.288381603,0.002624719,0,-2.245807378,-0.549058483,-2.146899485
image_2358.png,edge,2.774260332,0,4.903871204,14.96807467,0.877332986,-23.89196914,4.239358928,2.648304393,0,-1.445212115,2.715078922,4.496557424
image_2359.png,edge,-0.41916033,0,4.705259262,5.393006819,-5.697414954,-23.89002528,-2.561439042,4.142179084,0,-0.458989416,0.068530193,-1.96679527
image_2360.png,edge,3.20861346,0,2.507864048,3.638353517,-12.45851988,-23.88130374,-0.109971888,3.020974815,0,-2.956047298,-4.349991224,-1.374862593
image_2361.png,edge,-1.67808537,0,1.269803826,5.995903134,-4.195556303,-23.87984819,-2.170057417,-1.619054876,0,-3.977544268,1.379776351,-3.830349789
image_2362.png,edge,0.112650625,0,3.284104462,13.95108732,5.179913031,-23.86237764,-3.83735606,4.666698897,0,-1.065294095,-4.625231188,-1.610616907
image_2363.png,edge,-2.055172465,0,4.008163403,9.442218205,14.97848399,-23.8530794,-2.037800356,4.548438013,0,4.229138651,-0.923985466,-1.509369535
image_2364.png,edge,3.378213513,0,2.043578042,2.889430564,-4.485733193,-23.84621898,1.99784375,-0.318093825,0,-3.811211361,2.008085925,0.037019087
image_2365.png,edge,-2.766775596,0,4.535271489,-2.519852541,14.23322146,-23.83573172,-2.247746957,2.47953638,0,4.230724077,4.871754198,-0.635236
image_2366.png,edge,1.732584332,0,1.450933266,-6.508371948,2.52829879,-23.82882896,0.317633326,2.066984377,0,0.082761023,4.535350143,1.283275778
image_2367.png,edge,-4.423055541,0,4.293549553,1.710812609,11.10204922,-23.82637437,2.67661019,-4.944864549,0,3.925734911,-3.10003306,1.948602648
image_2368.png,edge,-1.358655047,0,1.576554636,4.071728796,-11.41705814,-23.82583984,3.94912951,-3.570466275,0,3.355773224,-1.324630861,-4.335837946
image_2369.png,edge,0.911491069,0,1.818490171,8.734121676,8.976158035,-23.82408108,3.271606198,-0.062534406,0,-3.8361135,0.171474526,0.196272913
image_2370.png,edge,0.683301957,0,1.572299684,-0.119096365,-4.387532287,-23.82344098,4.589562897,0.097352577,0,-3.296940897,3.124908412,2.642029904
image_2371.png,edge,0.485576731,0,1.041562547,-7.755311627,12.97268305,-23.81534457,-0.583301746,2.685411884,0,-3.440364643,4.817547159,4.577867929
image_2372.png,edge,-2.364646826,0,4.234009723,14.22228216,11.63456743,-23.80649967,4.704185741,4.420607608,0,-3.961479341,4.866560216,-0.867701519
image_2373.png,edge,0.766386059,0,1.797683601,2.210887126,9.25928725,-23.79417377,-3.970124937,3.246769887,0,0.461224359,4.830339611,1.287570775
image_2374.png,edge,-4.3701683,0,4.630351107,9.490678898,-11.42995794,-23.79014806,4.423768788,-3.847626356,0,1.278358702,-2.608129016,4.691726504
image_2375.png,edge,4.46943362,0,1.250729239,-8.093267128,-8.178181161,-23.78936078,3.806262951,-1.73956767,0,1.337226557,-3.132666476,-3.522560189
image_2376.png,edge,-1.984655925,0,4.235884557,1.082764941,-13.15513274,-23.78358641,-4.75348255,3.116442273,0,0.253903886,4.756119678,-1.430183824
image_2377.png,edge,-1.543905029,0,2.789184841,-2.883407528,-5.081123572,-23.76277271,0.090151404,4.548341869,0,-4.463273711,1.989532074,1.440119421
image_2378.png,edge,-4.825857292,0,2.672046849,4.510363243,9.802726176,-23.76057973,-1.050805933,-2.985997787,0,3.513656499,-4.867473006,-3.426952794
image_2379.png,edge,1.4021678,0,4.715445347,-13.37577868,-5.191058638,-23.75390144,4.642506888,1.955233603,0,-4.242751896,4.915311924,4.038914802
image_2380.png,edge,2.635924607,0,2.064001505,-4.365930167,-14.90549602,-23.7538712,-1.430236369,-1.420256987,0,4.052239982,2.104514346,-4.541474966
image_2381.png,edge,4.086137369,0,4.935349574,-12.06436803,11.64970576,-23.75312906,1.787100118,-2.917016468,0,2.776275442,1.241503763,-4.308724085
image_2382.png,edge,-2.14162479,0,1.452117708,11.47058112,11.72403692,-23.74873903,-2.392575577,-4.499806328,0,-3.401981419,1.098990328,1.092497122
image_2383.png,edge,2.98613027,0,3.203535924,-9.556797639,-14.21767176,-23.74594999,-1.331953854,-4.767362468,0,-2.672721991,-1.700963641,4.82059775
image_2384.png,edge,-1.578413856,0,4.523349714,-6.872261002,4.785706099,-23.74257746,-2.578528877,2.198711283,0,-2.140596138,-2.291156469,-1.558925479
image_2385.png,edge,2.046323778,0,4.538809182,-9.625915943,9.546627641,-23.72847833,-1.89175492,4.328906012,0,4.565480408,-2.560559136,-2.971386083
image_2386.png,edge,-2.621796745,0,4.799965523,14.97516018,4.047000675,-23.72335648,2.610996552,1.320069512,0,-0.167044806,-0.682673545,-2.354812975
image_2387.png,edge,-4.632353255,0,1.129379813,-6.121959053,1.359161981,-23.7129483,-2.146865131,-2.04537995,0,-1.547242755,-0.198023332,2.419839937
image_2388.png,edge,-4.491586669,0,1.047851405,-7.383939207,4.749678437,-23.69969439,4.257814637,-0.403807862,0,4.258467447,4.322630064,-1.332895757
image_2389.png,edge,2.110218537,0,1.538547905,7.594241133,-0.70077373,-23.69618618,3.908314827,-3.465224764,0,-0.04337302,0.320754829,-1.352118168
image_2390.png,edge,-4.964738859,0,1.448829585,-6.526190233,-3.375466508,-23.6938838,-3.978983473,0.36625298,0,-4.683509873,3.636148916,-1.480096548
image_2391.png,edge,0.108542247,0,1.782354852,-11.1027029,-5.553540335,-23.69291738,0.581105935,-4.24663206,0,2.843003114,-1.265177856,4.964012394
image_2392.png,edge,1.560709662,0,1.793054015,-13.3115729,7.587412038,-23.66917579,-2.563682168,-3.594545912,0,4.314004634,3.372518336,-2.617031467
image_2393.png,edge,2.266510354,0,3.097637767,3.652893963,-3.576870707,-23.66824216,-4.05439366,2.600925099,0,-2.249537672,-1.127863988,4.73747446
image_2394.png,edge,-3.182373946,0,4.305791035,0.053645379,-5.125827733,-23.66632633,3.4325421,1.985485047,0,0.252926855,-0.655520997,-4.517348361
image_2395.png,edge,-0.758980317,0,4.313622887,-3.766524002,13.77417771,-23.66461448,2.661494638,4.852341272,0,4.226026629,2.513097649,3.672329451
image_2396.png,edge,0.515288365,0,1.33197852,3.75644444,12.28506477,-23.65464066,-0.06185717,4.413841413,0,-3.53675391,1.623787761,-0.696911317
image_2397.png,edge,-4.692452506,0,3.672770861,10.0961238,0.050113758,-23.64873471,-1.5206723,0.613819432,0,-4.140106809,4.234067992,4.862797604
image_2398.png,edge,2.705525063,0,3.003361799,11.34313895,-8.774750065,-23.63140863,4.884946973,-1.756192805,0,0.25918116,-4.060868558,-0.296699231
image_2399.png,edge,-1.698940287,0,4.058720239,-1.916705469,8.493661425,-23.58739577,3.291902336,4.545194342,0,-1.247148666,-2.425099604,4.098538008
image_2400.png,edge,-4.988469528,0,3.213528479,9.740970699,2.339785755,-23.57239508,-1.535109136,0.346817732,0,-4.526156581,4.760096744,-0.658261552
image_2401.png,edge,1.165505936,0,3.478937909,2.290389726,13.50202403,-23.55634439,-0.030145648,1.220039447,0,-0.115380987,-1.194906236,-0.174446658
image_2402.png,edge,1.441686312,0,4.011681789,3.233285286,1.427867315,-23.55633149,-4.906792306,3.433804293,0,0.288025214,-0.859509403,-1.857658348
image_2403.png,edge,-1.535034047,0,4.077466109,-3.820807125,-11.71217047,-23.55275304,0.053491429,-0.002742053,0,-3.413187668,-2.255796397,3.335926786
image_2404.png,edge,3.994578544,0,3.584201237,9.760472064,-11.44853809,-23.55045339,-3.757301344,-3.652500907,0,-0.859708569,-2.940505111,-2.918189438
image_2405.png,edge,0.507759435,0,3.383097042,9.167609646,8.72810416,-23.54115054,2.819504494,2.214064797,0,2.80310136,-1.468912761,3.816641528
image_2406.png,edge,3.778775421,0,4.148836913,-5.62310714,-2.797466929,-23.51923018,4.444448291,-2.697689213,0,1.508146366,-4.204728735,-4.521436051
image_2407.png,edge,-3.722927841,0,2.418872501,12.7126857,1.290060517,-23.51316332,0.470824492,3.370418105,0,-2.327600813,0.754580431,0.680136195
image_2408.png,edge,2.738003873,0,1.601786523,4.070913549,2.737399284,-23.51192951,-0.101094802,0.724483927,0,3.558052665,-2.234411004,-2.282293063
image_2409.png,edge,-4.592897594,0,1.471494621,-11.44960613,11.56151452,-23.50668409,-1.835690552,3.298355145,0,-2.579840152,-3.822470363,-4.637432085
image_2410.png,edge,-3.116590964,0,3.683953924,14.55347931,7.835813025,-23.50151457,1.427143256,-4.356464796,0,0.950595863,-3.056015248,1.362906239
image_2411.png,edge,-3.880488424,0,4.811266455,-14.64599214,13.48411228,-23.49895285,-2.379502548,2.80058421,0,-3.498278348,2.410224672,0.606887147
