sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz
image_2532.png,edge,3.650659299,0,3.574250837,0,0,-22.35292968,1.997036694,-0.02793116,0,-2.945279721,2.219720449,4.950270604
image_2533.png,edge,-1.986842238,0,2.333331143,0,0,-22.34867865,2.141762753,2.285610972,0,2.940725539,-2.244563248,4.584597403
image_2534.png,edge,4.905232167,0,3.984774526,0,0,-22.34103746,2.694595574,3.033256708,0,-0.405464887,-0.621203432,1.376013356
image_2535.png,edge,0.816570383,0,3.834399638,0,0,-22.33978924,-0.570727022,-3.525821593,0,-3.927791538,4.182528272,-1.961530617
image_2536.png,edge,1.68974289,0,2.995527983,0,0,-22.32772659,0.921717017,-2.765121704,0,-1.938077398,-2.836689657,0.454274938
image_2537.png,edge,2.539073304,0,2.249635516,0,0,-22.32568795,3.206909837,0.5802535,0,-4.280600359,2.405168834,-3.046531326
image_2538.png,edge,1.12536537,0,2.527625439,0,0,-22.31785655,-0.524335871,4.375321748,0,-0.916140182,-1.88600816,3.306346311
image_2539.png,edge,1.690736923,0,3.731433349,0,0,-22.31354611,-1.695877432,-1.362212387,0,-0.316305243,3.681934793,3.894735198
image_2540.png,edge,3.489731819,0,2.635737493,0,0,-22.30111503,3.969950393,-4.553986673,0,-3.167917953,3.480801464,-1.164217748
image_2541.png,edge,2.954311704,0,3.060924535,0,0,-22.29991928,-1.870768699,-3.011478987,0,-4.389665511,-2.271147636,-2.461367139
image_2542.png,edge,3.49314558,0,2.150359804,0,0,-22.28899866,1.436560118,4.653321862,0,1.377834462,1.394795796,2.389939432
image_2543.png,edge,2.224479901,0,2.938188838,0,0,-22.2638946,1.619937428,1.549341622,0,-4.582389464,-2.013803768,-0.323724871
image_2544.png,edge,4.618215294,0,3.827767831,0,0,-22.2613952,3.285626,-2.956168031,0,-2.387989678,-4.665845888,1.137460663
image_2545.png,edge,-0.079228106,0,2.710467062,0,0,-22.25546322,3.240407778,-3.994791848,0,-2.921725586,2.302844324,-3.93267711
image_2546.png,edge,-3.347569055,0,3.420932547,0,0,-22.25520051,-3.143500989,-1.282579503,0,4.14994688,3.933646153,2.006313316
image_2547.png,edge,-3.901891572,0,2.958602221,0,0,-22.24952297,1.636749691,-0.928445038,0,4.564664538,-4.901168973,2.989079094
image_2548.png,edge,2.269475213,0,3.408949642,0,0,-22.23821653,-0.106392271,-3.24013309,0,-2.583913446,3.345029549,-1.874129651
image_2549.png,edge,-0.346058843,0,3.893362639,0,0,-22.23321833,-2.882545953,1.939744633,0,4.966413807,2.842375152,3.482893014
image_2550.png,edge,3.342310776,0,2.441442635,0,0,-22.22810313,-1.779797563,-0.546832239,0,4.537651831,2.702224896,2.05052124
image_2551.png,edge,-4.241838109,0,2.568950736,0,0,-22.21879172,4.268612589,-1.956565825,0,1.816158074,4.933199203,-3.43361939
image_2552.png,edge,4.856606814,0,2.05039672,0,0,-22.21303093,-3.417358229,4.260675437,0,2.158865712,-1.661321221,1.694474155
image_2553.png,edge,-4.272848601,0,3.801745611,0,0,-22.20703148,-0.502809402,4.422932639,0,-4.139168508,1.733299177,1.837221754
image_2554.png,edge,4.46717953,0,3.687041251,0,0,-22.2067126,-1.537371042,3.764962532,0,-1.287440758,3.959101906,-1.949513512
image_2555.png,edge,-4.498033173,0,3.009695442,0,0,-22.1975889,-4.311478142,-1.019407926,0,-3.383425768,1.655290544,-1.074474537
image_2556.png,edge,0.399294281,0,3.719944255,0,0,-22.17473075,-3.509444778,-2.062651192,0,-0.813675808,-2.807777648,-4.263472656
image_2557.png,edge,4.808543257,0,3.163538996,0,0,-22.1728871,-4.212612537,1.897494017,0,-0.89737467,2.99718328,4.588684105
image_2558.png,edge,0.869510576,0,3.79743428,0,0,-22.17221376,4.12896828,3.859751288,0,-0.592270353,0.804049964,-3.033973773
image_2559.png,edge,3.294461729,0,2.087420575,0,0,-22.16156381,3.577774893,-2.850042428,0,-1.290072,1.01402857,2.792935471
image_2560.png,edge,2.139356338,0,3.409049398,0,0,-22.15462027,-4.743468522,-3.636973188,0,2.277301099,-1.853005355,0.401706146
image_2561.png,edge,-2.309608147,0,2.582393869,0,0,-22.12056305,3.065613435,2.538768357,0,-2.513835558,3.107878726,-1.542045596
image_2562.png,edge,2.54377051,0,2.449595228,0,0,-22.10839097,1.153978132,3.783917341,0,-1.138581031,-3.841168948,0.042408552
image_2563.png,edge,3.243805193,0,2.211427457,0,0,-22.09964411,3.289556923,-1.398646852,0,-3.570622218,1.608630477,-4.990280278
image_2564.png,edge,-0.807145112,0,3.60555208,0,0,-22.09636149,-2.303845618,2.695539401,0,-3.178863399,3.808594443,4.127219805
image_2565.png,edge,-4.830517297,0,3.601224453,0,0,-22.09171679,3.5273205,-0.015524079,0,-3.205471981,3.424117255,-2.669359268
image_2566.png,edge,2.576285611,0,3.756878996,0,0,-22.07426227,3.541931971,-3.747516225,0,-1.265843576,2.73594045,0.278710749
image_2567.png,edge,-2.758137562,0,2.277740167,0,0,-22.06492345,-4.582314248,1.792714089,0,4.782919596,-1.39966135,-0.395378946
image_2568.png,edge,1.159752197,0,3.008448359,0,0,-22.05537211,-4.147284266,2.193088344,0,-4.211548605,0.15704957,-3.582396177
image_2569.png,edge,1.924057921,0,2.984518657,0,0,-22.03724912,-2.172133332,-4.214030501,0,-2.711881231,0.967826666,3.508209245
image_2570.png,edge,-2.590684707,0,3.993633712,0,0,-22.02902623,3.692212834,-4.049119554,0,-3.949838234,3.58027543,2.097105494
image_2571.png,edge,2.04732919,0,3.789243591,0,0,-22.00963889,-4.951417672,-1.944927147,0,0.670220465,-3.681966302,-3.454460767
image_2572.png,edge,-2.456316385,0,3.566023554,0,0,-21.99587744,3.210543814,-4.982929553,0,-1.874304573,-1.553504125,2.253470716
image_2573.png,edge,-1.851350462,0,3.488357507,0,0,-21.99272409,-4.176218642,0.113898434,0,-3.396979196,-1.304994713,1.392666662
image_2574.png,edge,0.474528868,0,3.948993301,0,0,-21.98767548,4.952145835,1.558661544,0,-0.378381099,0.410861133,-1.79820611
image_2575.png,edge,-2.280624991,0,2.674355225,0,0,-21.98626481,-3.045464161,-4.880940867,0,-4.982105614,1.79403337,-1.453482288
image_2576.png,edge,2.518996739,0,3.270503173,0,0,-21.9844516,-0.437494873,-2.33253585,0,2.892315233,-2.712585123,1.0772733
image_2577.png,edge,-1.229499623,0,3.830549355,0,0,-21.98263603,-4.297228413,-2.210342637,0,-1.697367632,-2.04632692,-3.508114589
image_2578.png,edge,0.375995954,0,3.563944852,0,0,-21.98174246,2.556303622,1.221870949,0,-1.45695373,-3.784280766,-2.287855579
image_2579.png,edge,1.564809128,0,3.775723006,0,0,-21.97632554,4.747921273,0.46631962,0,-2.840578155,2.275625848,-1.697889821
image_2580.png,edge,4.849242181,0,3.883348328,0,0,-21.97140413,-1.342486633,-4.040494976,0,-0.452406019,2.649659584,3.868337024
image_2581.png,edge,-2.839466506,0,2.630132533,0,0,-21.97019689,1.157022299,-3.568869578,0,-3.927504931,1.758302023,-4.330238175
image_2582.png,edge,-4.792030765,0,3.889806493,0,0,-21.9602297,1.438669419,-1.291984344,0,3.634302511,-2.375901983,2.464442926
image_2583.png,edge,-4.741093816,0,3.766259933,0,0,-21.94865977,0.951326687,3.588604807,0,-3.209499152,0.451647397,2.917689554
image_2584.png,edge,-2.305630329,0,3.17281824,0,0,-21.93857058,-4.786607187,1.028905432,0,-4.195556976,0.988644229,4.633280967
image_2585.png,edge,1.187368911,0,2.236560241,0,0,-21.93768953,4.213118487,-0.123998814,0,-4.569519262,-3.259747703,4.394899186
image_2586.png,edge,-1.218704392,0,2.67465377,0,0,-21.93492312,-4.507336202,2.716567182,0,1.216311235,-4.07570504,4.120937336
image_2587.png,edge,1.839652395,0,2.68897074,0,0,-21.92118562,-4.709915934,0.068832033,0,-1.237101061,3.450715622,1.166695886
image_2588.png,edge,2.944308352,0,2.686176452,0,0,-21.91491973,2.131046926,1.980354883,0,3.164084593,1.468681497,-3.057415467
image_2589.png,edge,3.780238988,0,2.708350555,0,0,-21.91372246,1.301659235,-2.712409336,0,3.500658696,-0.634090303,1.775694185
image_2590.png,edge,-4.088735709,0,2.18465732,0,0,-21.89824892,-4.68345562,-3.873879934,0,4.706433693,-2.199813394,-4.039875364
image_2591.png,edge,-0.617522968,0,2.770663505,0,0,-21.89791822,-3.404194612,-1.967899376,0,2.963797136,3.75741187,-0.490596455
image_2592.png,edge,0.878312588,0,2.294265365,0,0,-21.89588677,2.736145924,0.684475112,0,-0.786983937,-2.382809882,0.28066149
image_2593.png,edge,3.431763068,0,3.534283023,0,0,-21.88018271,-4.166760831,0.834346412,0,1.927288962,0.054282691,3.750371742
image_2594.png,edge,-0.373866283,0,3.417697122,0,0,-21.87778061,-0.251315504,-3.486886027,0,3.344118451,1.794869066,-3.143493502
image_2595.png,edge,-1.687629214,0,3.41902022,0,0,-21.86521233,1.320265665,-2.538487208,0,4.99364771,-0.137142819,0.603192946
image_2596.png,edge,-3.394781671,0,2.689725475,0,0,-21.86025671,-3.736998657,-4.311210782,0,-0.294020802,-1.643864002,1.360495235
image_2597.png,edge,0.939705888,0,2.892561019,0,0,-21.86006736,4.0272478,-1.358124616,0,4.61357028,4.125378001,-4.600412431
image_2598.png,edge,-2.71353638,0,2.200757098,0,0,-21.84078831,1.796612428,4.891380655,0,4.225855024,-2.245742821,-4.30665865
image_2599.png,edge,0.984589397,0,3.883145021,0,0,-21.81822986,-4.021106199,2.223749359,0,-4.442231675,2.031033668,-2.277931479
image_2600.png,edge,-3.512713826,0,3.431600122,0,0,-21.81371627,4.686622819,4.888428671,0,0.872518518,1.511066702,-3.9806847
image_2601.png,edge,0.678690099,0,2.829277366,0,0,-21.80471238,-2.254256326,-3.951789745,0,1.453936969,-0.8065584,0.887531057
image_2602.png,edge,3.21952827,0,3.998562459,0,0,-21.80229881,4.587690705,-0.572190455,0,2.557125445,-0.716930704,1.58957795
image_2603.png,edge,1.830755986,0,3.292557555,0,0,-21.77428466,3.86157095,-4.993829449,0,0.716308289,2.532482209,-3.309968836
image_2604.png,edge,1.32346087,0,3.876511623,0,0,-21.77378692,-4.575653013,3.096432636,0,-4.360991019,-4.692865107,-4.920557996
image_2605.png,edge,-2.762947291,0,2.610046909,0,0,-21.75939997,1.682285963,-3.744375734,0,-1.800007208,-1.044842431,-0.951931742
image_2606.png,edge,4.509181546,0,3.211674474,0,0,-21.74010561,-0.989462364,-0.38334326,0,4.368547245,-2.142043478,1.851679191
image_2607.png,edge,0.060562867,0,3.953377822,0,0,-21.73465528,0.863499762,-4.073487522,0,-2.03631152,4.575711975,3.244580168
image_2608.png,edge,0.847993179,0,3.720145446,0,0,-21.72660702,-0.678575838,-3.724304153,0,-1.848317091,4.425954724,-3.129747991
image_2609.png,edge,0.077213296,0,2.165142293,0,0,-21.7130857,-4.166581705,-0.219690977,0,4.982036149,-2.913086807,1.600119681
image_2610.png,edge,-0.962679404,0,3.627001096,0,0,-21.69799418,1.278637916,0.001108461,0,-0.435683382,-3.701694181,-3.107259064
image_2611.png,edge,-3.641014783,0,3.122157522,0,0,-21.68559002,3.092826131,-0.740836122,0,-0.174583035,1.953549603,1.146238772
image_2612.png,edge,2.827878212,0,3.540479134,0,0,-21.66083374,-2.430626228,3.812339423,0,2.808157465,2.501456443,-4.456971332
image_2613.png,edge,-2.01864391,0,3.874724637,0,0,-21.65509362,-3.154924956,-1.989462826,0,-0.486143044,-4.368152257,2.457449602
image_2614.png,edge,-4.65389886,0,2.766133694,0,0,-21.65250717,-2.512460778,0.100404183,0,0.914976866,-2.038770757,3.392047523
image_2615.png,edge,1.88950894,0,2.965054553,0,0,-21.64026818,3.729633805,3.687537975,0,-3.994010303,1.125653383,-4.145012508
image_2616.png,edge,-1.121659488,0,2.580967652,0,0,-21.6400174,-1.691820329,-0.399256821,0,-3.074107616,4.602679215,-3.836135341
image_2617.png,edge,2.04465914,0,3.197206153,0,0,-21.62557476,1.889084089,-2.881646865,0,3.037340112,-4.311922687,-0.260918143
image_2618.png,edge,3.976829795,0,3.111473002,0,0,-21.62547962,-0.699980342,0.01284923,0,0.163471608,-4.77225495,3.305004723
image_2619.png,edge,4.474681652,0,3.15514637,0,0,-21.60913487,-3.801385037,-1.01950942,0,-1.395978415,3.212288372,1.926364644
image_2620.png,edge,0.565771518,0,3.12780564,0,0,-21.58588402,2.694459912,0.50312943,0,-2.141582752,-4.47050022,4.34516474
image_2621.png,edge,2.895388327,0,3.683985427,0,0,-21.58219978,4.116933662,-1.126492521,0,-0.14200989,-1.505626554,4.777178822
image_2622.png,edge,-1.457508376,0,3.655690152,0,0,-21.54513336,1.276072246,1.593136193,0,4.997154169,-4.903932664,-1.302446288
image_2623.png,edge,-1.593851237,0,3.418885625,0,0,-21.53567706,3.243157146,2.164896875,0,-4.035511704,-0.872089515,3.446445983
image_2624.png,edge,3.869718815,0,3.789995949,0,0,-21.50762631,0.042629518,-0.353371637,0,-3.299827781,0.52462685,3.412857277
image_2625.png,edge,2.844247571,0,3.111884704,0,0,-21.5051524,4.78353924,4.171648338,0,3.212780388,-1.085495961,-4.812204028
image_2626.png,edge,2.875703746,0,2.018973036,0,0,-21.49532009,-0.680742,2.903287273,0,-3.102341743,-1.354521315,-0.166733288
image_2627.png,edge,-0.590364551,0,3.271777569,0,0,-21.49522382,-0.667407413,0.310248518,0,3.732617879,0.443236954,1.472123964
image_2628.png,edge,0.679802062,0,3.0920835,0,0,-21.48992903,-4.733009509,2.191269805,0,-2.32613927,-2.442936217,4.422145642
image_2629.png,edge,1.548636012,0,3.127039164,0,0,-21.48631377,2.575215331,-0.344469283,0,3.62701276,4.061897541,-0.750281297
image_2630.png,edge,-0.514623942,0,3.036388881,0,0,-21.48056423,3.756660179,-3.854244636,0,0.020589724,0.79305917,4.651559508
image_2631.png,edge,-4.608350714,0,3.339810961,0,0,-21.4675424,-2.675992078,-2.506868716,0,-3.798245323,-1.989184229,-3.620049667
image_2632.png,edge,0.419431859,0,3.998242826,0,0,-21.46730632,3.928855395,-4.192227069,0,-2.488434184,0.454584141,3.703902137
image_2633.png,edge,-0.118873693,0,3.810073471,0,0,-21.45950337,1.20056648,-3.246425326,0,-3.553599613,-3.820669519,1.265147027
image_2634.png,edge,2.868059194,0,2.132391683,0,0,-21.45003813,-2.631553951,2.505928267,0,-1.493598219,2.791554836,3.284755393
image_2635.png,edge,0.798041731,0,3.882101818,0,0,-21.44759069,0.367843809,3.464757099,0,2.012331826,-0.394580749,3.830941757
image_2636.png,edge,3.229368727,0,2.132863752,0,0,-21.44321226,-3.276330871,0.728054773,0,-3.566803654,-3.461774663,0.792267032
image_2637.png,edge,-1.218618958,0,3.570345709,0,0,-21.43683526,-0.879002378,-3.391988556,0,4.269457742,1.632197673,-0.954100572
image_2638.png,edge,-0.66695586,0,2.605742893,0,0,-21.43065313,-2.467297679,0.78121374,0,3.076455646,0.983072931,-0.842567188
image_2639.png,edge,-4.378506258,0,3.092660324,0,0,-21.42141113,0.295476595,-2.954001625,0,3.053165078,1.025417395,2.756898188
image_2640.png,edge,1.570958928,0,2.645600459,0,0,-21.41505211,-1.077339202,-2.532280107,0,0.405185741,-0.002134085,4.209214626
image_2641.png,edge,-3.454198842,0,3.375861289,0,0,-21.40363416,4.463842359,3.643121604,0,1.029178548,1.374378332,4.873861186
image_2642.png,edge,-2.856901777,0,2.294482433,0,0,-21.38764466,0.674183462,-1.048708187,0,4.810867316,-1.296172867,-1.658435003
image_2643.png,edge,4.386851495,0,2.319118271,0,0,-21.37082138,-2.323461219,-3.14519282,0,2.041632595,2.477820909,-3.637973724
image_2644.png,edge,-2.586051764,0,3.020671372,0,0,-21.37011444,-3.776653158,2.126281763,0,2.102163298,3.185368674,-2.189445106
image_2645.png,edge,3.175500231,0,2.972606861,0,0,-21.36273776,3.223826452,2.597824742,0,0.899476774,4.280237301,-4.900078078
image_2646.png,edge,4.075111937,0,2.86290773,0,0,-21.36172924,3.435149662,-0.278314715,0,1.007166157,3.18042293,-4.345636284
image_2647.png,edge,-0.81120561,0,3.037154027,0,0,-21.34164286,3.36550296,4.153352241,0,2.681755735,-1.345749008,1.93338006
image_2648.png,edge,0.413173167,0,3.231807634,0,0,-21.33824751,-2.790848696,-4.374247702,0,1.069353828,0.072172509,2.843741407
image_2649.png,edge,-4.079728814,0,2.301036577,0,0,-21.29513398,3.855095442,1.46473638,0,-2.380123333,3.534822948,3.393471137
image_2650.png,edge,-2.884629684,0,2.120156697,0,0,-21.29428186,-3.66433732,2.333781553,0,4.796473173,2.6430979,3.371948253
image_2651.png,edge,4.667480745,0,2.327425997,0,0,-21.28043096,-0.489114347,-2.352848152,0,-3.286773297,4.922238207,2.215251709
image_2652.png,edge,-3.641344227,0,3.758407146,0,0,-21.25355575,0.835723944,-0.481685062,0,0.596074912,-3.274786145,0.297694591
image_2653.png,edge,-2.608148016,0,2.967711817,0,0,-21.19021354,3.272003768,4.105066309,0,-1.151911375,-3.146098715,1.439766538
image_2654.png,edge,-4.420822626,0,3.356736718,0,0,-21.17164227,-1.153118969,-0.200048364,0,-0.022971319,4.634434193,0.07468393
image_2655.png,edge,-4.273800462,0,2.6392199,0,0,-21.13154255,-3.594151232,-3.895176638,0,2.174231352,3.439770591,4.40847755
image_2656.png,edge,3.160248271,0,2.081474527,0,0,-21.12465062,3.001496455,0.963788735,0,-4.66716178,-0.723815744,1.4864953
image_2657.png,edge,-2.371820278,0,2.596351144,0,0,-21.12432136,1.386473789,-2.309373522,0,3.385016247,4.364105721,-1.394054114
image_2658.png,edge,2.995847748,0,3.865670962,0,0,-21.10688671,-1.868788869,-3.111957692,0,-2.588480375,4.695110228,1.057051688
image_2659.png,edge,-2.10472234,0,2.467962607,0,0,-21.09397168,3.87596262,0.64391839,0,-2.512790104,-4.373925004,-0.887595431
image_2660.png,edge,-3.893056567,0,2.477289596,0,0,-21.08757445,4.494681145,3.228230763,0,-0.315099111,1.440100085,-2.085545658
image_2661.png,edge,-1.193467935,0,2.78754432,0,0,-21.08468769,-0.208943124,2.380456577,0,4.118241893,-3.764591698,-1.600465634
image_2662.png,edge,-4.634362228,0,3.2630885,0,0,-21.08339432,-1.285298838,3.62939211,0,-2.16231924,3.781080019,1.983024355
image_2663.png,edge,-2.630177066,0,2.895717236,0,0,-21.08179603,-0.690833732,4.157670428,0,-0.798468271,4.46810094,4.789022625
image_2664.png,edge,-4.302864427,0,2.670728378,0,0,-21.07282006,4.938775864,0.884991497,0,3.248585372,2.376951207,3.860827976
image_2665.png,edge,2.038606003,0,3.340790033,0,0,-21.05453419,-4.927354083,-1.700983655,0,-1.648554975,-1.84515263,1.850698615
image_2666.png,edge,-3.596012988,0,2.689903134,0,0,-21.03963458,-3.987456841,-0.767683276,0,3.073560647,2.472954028,-0.565868938
image_2667.png,edge,4.839938843,0,2.782015799,0,0,-21.01003568,2.490142296,-0.743311114,0,0.899011877,3.220934221,1.682224235
image_2668.png,edge,-2.294182667,0,3.70422211,0,0,-21.00739609,1.82558151,4.592338875,0,0.542291804,4.997670984,-4.827165784
image_2669.png,edge,-1.343208772,0,2.030643959,0,0,-21.00409819,-1.492516074,-3.287863536,0,-0.186169287,-4.32110796,-1.729694143
image_2670.png,edge,3.43809522,0,3.759679682,0,0,-21.00349188,0.682667551,-3.12469121,0,2.791098066,-2.651957362,1.161313942
image_2671.png,edge,3.268405736,0,2.671643813,0,0,-20.99762248,-2.967710913,-2.743394177,0,3.774561832,1.191856956,-3.290169657
image_2672.png,edge,2.371677211,0,2.535850761,0,0,-20.99554521,2.771366099,0.83523239,0,-4.887725996,1.766471392,0.431101013
image_2673.png,edge,-2.938179106,0,3.242347365,0,0,-20.98746973,2.506878109,1.211121021,0,-2.744377687,-2.180813046,-4.757512347
image_2674.png,edge,-3.720284304,0,3.546332741,0,0,-20.98667974,1.367952813,-3.122533421,0,-0.77289575,-4.031411983,4.528498669
image_2675.png,edge,-0.352403596,0,2.758214997,0,0,-20.98060467,-2.880877029,-2.801209912,0,-1.054067782,0.127553934,-1.340874393
image_2676.png,edge,-0.189540707,0,2.344932391,0,0,-20.97624575,3.938163932,3.896501083,0,3.106543435,1.963585235,-3.876587123
image_2677.png,edge,-4.140430623,0,2.61282605,0,0,-20.97588282,-1.155212451,-4.101048856,0,0.765623475,-2.948627979,-2.503692497
image_2678.png,edge,4.287891484,0,2.290086723,0,0,-20.95844588,-4.872992422,1.618431752,0,-4.735733424,1.956953864,-2.542112461
image_2679.png,edge,-2.858194377,0,3.713691828,0,0,-20.93053183,-1.946227209,2.417291274,0,0.51477592,0.63835246,1.207838422
image_2680.png,edge,-2.408612539,0,3.121702009,0,0,-20.92947277,-0.909544095,4.518721318,0,1.568137679,-3.94595395,1.239953599
image_2681.png,edge,-0.834769218,0,3.943613067,0,0,-20.92813876,-3.286400776,3.715445173,0,-3.855199392,4.196910427,4.291041058
image_2682.png,edge,2.531533032,0,3.32263628,0,0,-20.92768003,-1.432378918,-3.62443398,0,4.475045248,1.463389894,1.593554533
image_2683.png,edge,-4.638500232,0,3.89856535,0,0,-20.92719096,-3.383843936,4.429995891,0,-2.448276854,3.932208363,-4.99213119
image_2684.png,edge,-0.98267351,0,2.452003605,0,0,-20.92662553,0.915784879,0.002068248,0,2.164706866,-2.374935998,4.503176148
image_2685.png,edge,2.535279504,0,3.147329298,0,0,-20.9229773,-2.262939325,0.253219619,0,4.459048852,-2.994897896,2.119495705
image_2686.png,edge,0.829157138,0,3.369431694,0,0,-20.9189567,-0.85665111,0.23431051,0,2.306586474,-1.491633219,3.357799349
image_2687.png,edge,2.415946971,0,2.175870133,0,0,-20.91411302,3.624659786,-4.96903268,0,-4.852660236,-0.737260876,4.981424082
image_2688.png,edge,3.830170644,0,3.667498242,0,0,-20.91323078,1.624327825,-2.618150397,0,-0.620057997,-2.006874968,-1.008473316
image_2689.png,edge,3.13967198,0,2.900476299,0,0,-20.90701002,-0.004271192,-1.821358299,0,-1.566734352,-2.571641153,1.727543267
image_2690.png,edge,-4.939166931,0,3.129881448,0,0,-20.89046119,-4.247260781,1.84676807,0,0.120148544,3.549731295,-0.123272111
image_2691.png,edge,0.630598227,0,2.387464116,0,0,-20.89005504,-3.656422401,2.390699332,0,-3.505586906,-3.717185155,-0.919581757
image_2692.png,edge,1.619236219,0,3.073212036,0,0,-20.87219403,0.364016463,3.674835665,0,-0.652955466,-0.696651993,0.90432525
image_2693.png,edge,2.098620569,0,3.214757164,0,0,-20.86902014,-1.034714854,-4.297839972,0,4.130499934,-0.026803937,-3.404410241
image_2694.png,edge,-0.444894092,0,2.328796973,0,0,-20.84865619,-1.591949787,0.509232529,0,1.630288776,4.198644798,-0.999866993
image_2695.png,edge,1.135507572,0,2.901831755,0,0,-20.84435226,2.200771563,2.004345852,0,0.566596142,3.124156288,0.08520376
image_2696.png,edge,3.614631147,0,2.520360897,0,0,-20.82400085,2.359768754,-0.204903252,0,0.187623607,-2.693852636,2.614929484
image_2697.png,edge,-3.541314323,0,3.297431324,0,0,-20.82162382,-1.768799329,-2.982566857,0,4.054493277,-2.880325083,4.909892276
image_2698.png,edge,0.633617668,0,3.579911729,0,0,-20.80779446,-1.607374215,4.917357086,0,-1.486655502,-4.063591614,3.301049441
image_2699.png,edge,-2.043143845,0,2.614162211,0,0,-20.80112376,-1.691545692,2.952110986,0,3.000669255,-1.220132114,-4.57920158
image_2700.png,edge,-2.003558856,0,3.668914389,0,0,-20.80038242,2.709514402,-3.219135262,0,-4.165015329,3.039048215,-4.312289247
image_2701.png,edge,4.379696602,0,2.247485702,0,0,-20.79253497,-3.492049972,-4.880277122,0,1.556034495,2.101362697,-2.924476429
image_2702.png,edge,0.806539764,0,2.330923482,0,0,-20.78590441,-1.622382549,-3.812636716,0,4.13841996,-4.030792429,4.228846965
image_2703.png,edge,-3.162464362,0,3.131568369,0,0,-20.77943831,-2.844755855,1.93820893,0,-3.06798803,-2.103486974,2.607610711
image_2704.png,edge,-3.067155054,0,2.049722822,0,0,-20.77873005,0.523982886,-2.539419022,0,1.228443645,-2.870931455,2.705278736
image_2705.png,edge,1.394675939,0,2.381312911,0,0,-20.77180153,-3.524202767,-4.168101629,0,-1.59568599,0.60511629,-3.928723399
image_2706.png,edge,4.552235745,0,2.54025757,0,0,-20.76565549,2.715927005,-1.652374034,0,4.486516708,0.372672199,-4.807702096
image_2707.png,edge,4.739320808,0,3.804718524,0,0,-20.76557078,2.922447922,0.006497,0,-0.434334229,2.100424404,-3.570809305
image_2708.png,edge,-4.903171044,0,3.742082687,0,0,-20.7647534,-1.17650819,-0.210686571,0,1.519952619,-0.114616729,-0.068013687
image_2709.png,edge,3.001586387,0,2.475199335,0,0,-20.75704286,-2.3769215,4.319128418,0,-1.092379795,3.650802312,4.363210643
image_2710.png,edge,1.607729616,0,3.650331707,0,0,-20.74448782,2.886807339,-4.778725367,0,-1.477013994,2.894481451,2.323879716
image_2711.png,edge,1.396623195,0,2.443168378,0,0,-20.74218361,2.591676569,3.193925739,0,4.517172917,1.927904468,0.347699305
image_2712.png,edge,2.59904339,0,3.226010396,0,0,-20.7381069,-4.0815789,-2.215368254,0,1.053603246,-2.031142446,2.551406643
image_2713.png,edge,0.318916853,0,3.075438744,0,0,-20.73484541,-3.554269579,2.25165909,0,-0.377138188,-4.265857805,-1.6842802
image_2714.png,edge,3.214029505,0,2.920413821,0,0,-20.729264,0.030447445,3.741744897,0,-4.14713352,1.427048643,-2.608112375
image_2715.png,edge,-0.28047644,0,3.835700586,0,0,-20.72741432,-1.492845165,-1.985189373,0,-1.080406879,-1.856243043,1.398143188
image_2716.png,edge,-2.349341681,0,2.277660051,0,0,-20.72244146,-4.649082388,-1.607408505,0,-4.426680291,2.153301044,0.3988629
image_2717.png,edge,1.923108434,0,2.480115158,0,0,-20.71891703,1.40484807,1.245259975,0,4.461506448,-4.551986062,0.401460668
image_2718.png,edge,-4.987170475,0,2.997038954,0,0,-20.70871749,-1.987340771,3.81769011,0,3.369220253,-1.539448084,0.417653788
image_2719.png,edge,2.329841056,0,3.484814096,0,0,-20.69950132,4.658762477,3.936800271,0,-0.67883266,-2.173579199,3.361806631
image_2720.png,edge,4.009557075,0,3.582302767,0,0,-20.68380689,0.516023751,2.500722561,0,1.983745754,0.183902027,-1.221962731
image_2721.png,edge,4.109108519,0,3.642532931,0,0,-20.67591126,-3.678932617,-3.10026156,0,0.346003715,1.591552639,3.733841141
image_2722.png,edge,-0.389612339,0,2.129784567,0,0,-20.63922869,-1.286179654,-3.853049898,0,2.049789429,1.613951498,1.735600312
image_2723.png,edge,-2.511028917,0,2.292934143,0,0,-20.63815558,-1.770356104,4.941002509,0,4.43725831,1.360391941,4.255588831
image_2724.png,edge,-4.453365043,0,2.941711626,0,0,-20.62289697,-4.981195354,4.204290552,0,4.557128647,-1.49061399,1.955400118
image_2725.png,edge,4.980216447,0,3.689302411,0,0,-20.62247474,2.669086131,-0.452577027,0,-0.124642152,-1.874645136,2.261019614
image_2726.png,edge,-3.370176348,0,3.960252833,0,0,-20.6102354,0.441282387,-0.570781831,0,-2.317306735,3.976961246,-2.934986476
image_2727.png,edge,-3.878806223,0,2.940550355,0,0,-20.60564024,-1.496020064,3.027205438,0,-3.380233281,-3.52321769,0.453126659
image_2728.png,edge,4.405384802,0,2.647154264,0,0,-20.60523691,-1.510346877,-1.074088733,0,1.398397954,4.212159976,3.048506217
image_2729.png,edge,-0.8805962,0,2.528239775,0,0,-20.55581946,1.273573384,2.452048254,0,-3.035577444,-0.001137461,-1.764169929
image_2730.png,edge,2.203539932,0,3.765421309,0,0,-20.53543909,3.514100802,1.436607089,0,1.555941182,-3.111649877,4.839836407
