sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz,Unnamed: 20,obj_pose
image_687.png,U,0.044919049,-0.53324954,-0.763297234,0,0,7.712623374,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_688.png,U,0.54383313,-0.942757947,-0.587088062,0,0,8.426740538,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_689.png,U,-0.140752857,0.835360947,-0.503099773,0,0,8.667129584,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_690.png,U,-0.964656603,-0.228586206,-0.212248769,0,0,8.734273158,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_691.png,U,0.422322455,0.329400502,-0.872426369,0,0,9.029770599,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_692.png,U,-0.762991381,0.074526261,-0.367786945,0,0,9.033070657,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_693.png,U,0.346216429,-0.336278369,-0.127563519,0,0,9.171388056,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_694.png,U,0.113464351,0.862326449,-0.777378834,0,0,9.238403633,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_695.png,U,-0.119400327,0.2929172,-0.359095504,0,0,9.24997471,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_696.png,U,0.835058151,-0.116890566,-0.2853587,0,0,9.399890306,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_697.png,U,-0.873708061,0.805488984,-0.645922435,0,0,9.485798494,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_698.png,U,0.939505736,-0.317398837,-0.411029581,0,0,9.670799475,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_699.png,U,0.413611003,-0.075756267,-0.016791311,0,0,9.738094499,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_700.png,U,-0.671615533,-0.637116255,-0.944726276,0,0,9.806094461,0,0,0,0,0,0,-35.0,0.0,0,0,0,0,,"[0.0, -114.0, 0.0, 0.0, 0.0, -145.0]"
image_701.png,I,0.8863068,-0.025689395,-0.02717707,0,0,-9.914354878,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_702.png,I,0.695469795,0.422804162,-0.263801255,0,0,-9.858224712,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_703.png,I,-0.504705464,0.683099318,-0.457483343,0,0,-9.837845665,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_704.png,I,0.263618479,0.214912294,-0.874066576,0,0,-9.697744693,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_705.png,I,0.11771486,0.400127841,-0.737257651,0,0,-9.481685314,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_706.png,I,-0.044611858,-0.227159317,-0.386571304,0,0,-9.443235698,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_707.png,I,0.462510935,0.094237329,-0.522653408,0,0,-9.32626644,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_708.png,I,0.26512142,-0.885371952,-0.971561977,0,0,-9.267875445,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_709.png,I,0.114313197,0.553292251,-0.844812121,0,0,-9.175617608,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_710.png,I,0.211006975,-0.913994022,-0.381664924,0,0,-8.934415918,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_711.png,I,-0.264328125,-0.537085651,-0.270342292,0,0,-8.631390988,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_712.png,I,-0.455487177,-0.225842817,-0.993800031,0,0,-8.596268492,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_713.png,I,0.026522046,-0.404410906,-0.94994202,0,0,-8.494036188,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_714.png,I,0.408521091,0.463221563,-0.285787703,0,0,-8.389215307,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_715.png,I,0.879722909,0.65289667,-0.212007916,0,0,-8.327957984,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_716.png,I,0.731904811,0.149229538,-0.330580277,0,0,-8.062877322,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_717.png,I,0.149473982,0.523419638,-0.300492146,0,0,-7.88001048,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_718.png,I,-0.060250927,0.743776108,-0.60004725,0,0,-7.869617145,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_719.png,I,0.794034335,-0.453622431,-0.568707546,0,0,-7.81928229,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_720.png,I,0.09504602,0.775654188,-0.098861669,0,0,-7.009911395,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_721.png,I,-0.832909032,-0.235329987,-0.589781314,0,0,-6.985950111,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_722.png,I,0.05197238,-0.338585703,-0.472455728,0,0,-6.844118558,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_723.png,I,-0.728452811,-0.696205316,-0.673989884,0,0,-6.831908905,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_724.png,I,-0.316048407,-0.493900767,-0.134960597,0,0,-6.764639772,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_725.png,I,-0.937042231,-0.636733598,-0.348338785,0,0,-6.433537139,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_726.png,I,0.356307816,-0.198728412,-0.92355585,0,0,-5.897668602,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_727.png,I,-0.843169761,-0.018589042,-0.431938636,0,0,-5.860003207,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_728.png,I,-0.710614331,-0.753725555,-0.433381823,0,0,-5.674199904,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_729.png,I,-0.113088429,0.83776178,-0.979709065,0,0,-5.667616836,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_730.png,I,-0.932445391,0.500836591,-0.907181708,0,0,-5.369097045,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_731.png,I,0.60942321,0.874845036,-0.393804144,0,0,-5.081099196,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_732.png,I,0.486150809,0.183819706,-0.412803148,0,0,-4.932668627,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_733.png,I,-0.755457056,0.238359247,-0.439475348,0,0,-4.859799853,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_734.png,I,0.926816304,0.126359466,-0.60159972,0,0,-4.78021373,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_735.png,I,0.348351323,-0.897805635,-0.840990249,0,0,-4.47199569,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_736.png,I,0.173638046,0.683832053,-0.554133954,0,0,-4.441315287,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_737.png,I,0.334547314,-0.990050802,-0.000600768,0,0,-4.343545519,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_738.png,I,0.284422889,0.707955431,-0.060584208,0,0,-4.251930215,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_739.png,I,0.777778342,0.784711626,-0.594470089,0,0,-4.243777476,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_740.png,I,0.69445969,0.886736972,-0.684855956,0,0,-3.691326885,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_741.png,I,-0.831020677,0.439896807,-0.554355915,0,0,-3.017893394,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_742.png,I,-0.372660881,0.543112016,-0.15784139,0,0,-2.906858367,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_743.png,I,-0.1948437,-0.496769705,-0.831476732,0,0,-2.287249394,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_744.png,I,0.875966021,-0.043555278,-0.189548051,0,0,-1.963150067,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_745.png,I,-0.892587387,0.911458342,-0.353668985,0,0,-1.577791598,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_746.png,I,0.460117221,-0.6764147,-0.812685951,0,0,-1.197309755,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_747.png,I,-0.123569755,0.181979961,-0.413586648,0,0,-0.694469346,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_748.png,I,-0.913711167,0.834466763,-0.548244935,0,0,-0.657114509,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_749.png,I,0.770991324,-0.065065847,-0.233042143,0,0,-0.548875109,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_750.png,I,-0.440863952,-0.96294278,-0.722613566,0,0,-0.538235565,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_751.png,I,0.575015003,-0.623772849,-0.924754001,0,0,-0.353216911,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_752.png,I,-0.585629638,-0.834410353,-0.412250115,0,0,-0.06308371,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_753.png,I,0.562273503,-0.76138039,-0.056767574,0,0,0.141380423,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_754.png,I,0.526661951,0.971893221,-0.475132787,0,0,0.303471644,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_755.png,I,-0.734455604,-0.332818561,-0.033716697,0,0,0.364706098,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_756.png,I,0.041516248,0.437154843,-0.017113569,0,0,0.693335574,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_757.png,I,-0.973083917,-0.448351461,-0.141494159,0,0,0.903115434,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_758.png,I,0.868532911,-0.726483555,-0.729668142,0,0,0.990066385,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_759.png,I,0.925984982,-0.745827607,-0.582965308,0,0,1.35066801,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_760.png,I,0.052872826,-0.186353547,-0.566465723,0,0,1.39157121,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_761.png,I,0.759287854,-0.664902695,-0.194117391,0,0,1.398091397,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_762.png,I,0.309051488,-0.448771738,-0.673006912,0,0,1.429679486,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_763.png,I,-0.434060204,-0.053995508,-0.233005638,0,0,1.537913714,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_764.png,I,-0.178120124,-0.128362759,-0.794518922,0,0,1.808924892,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_765.png,I,-0.339292394,-0.315694119,-0.681098906,0,0,2.319414731,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_766.png,I,0.689660834,-0.249765927,-0.430967462,0,0,2.520292829,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_767.png,I,0.43544192,-0.590057942,-0.530832254,0,0,2.678385747,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_768.png,I,0.106954018,0.298597468,-0.198223128,0,0,2.72985803,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_769.png,I,0.876953412,-0.074045816,-0.718636423,0,0,2.910568872,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_770.png,I,-0.130905824,0.777863558,-0.021459879,0,0,2.931608322,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_771.png,I,-0.233600393,0.415712016,-0.886697822,0,0,2.945775054,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_772.png,I,0.514872693,-0.696812901,-0.133588281,0,0,3.427171885,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_773.png,I,0.377874077,0.39044868,-0.818629312,0,0,3.773627896,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_774.png,I,0.574224279,-0.084954011,-0.510788292,0,0,3.893765226,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_775.png,I,-0.842232667,-0.377477556,-0.698087316,0,0,4.183742269,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_776.png,I,0.488026886,-0.38283821,-0.292320279,0,0,4.581480262,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_777.png,I,-0.354572693,-0.109181861,-0.414458771,0,0,4.60172032,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_778.png,I,0.217130803,0.6314855,-0.680620511,0,0,4.630000133,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_779.png,I,-0.108221465,-0.548661736,-0.755556139,0,0,5.10687862,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_780.png,I,0.970699436,-0.966165229,-0.080854835,0,0,5.585985355,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_781.png,I,0.390771112,0.686227506,-0.486825297,0,0,5.867831444,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_782.png,I,-0.85492752,0.423701739,-0.982694308,0,0,6.076200045,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_783.png,I,-0.615186671,-0.926393182,-0.721301245,0,0,6.220855805,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_784.png,I,0.624154753,-0.513784476,-0.361275762,0,0,6.553696178,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_785.png,I,-0.637496364,-0.91627239,-0.72929043,0,0,7.39157611,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_786.png,I,-0.423482056,-0.5962924,-0.720661224,0,0,7.593054885,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_787.png,I,0.044919049,-0.53324954,-0.763297234,0,0,7.712623374,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_788.png,I,0.54383313,-0.942757947,-0.587088062,0,0,8.426740538,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_789.png,I,-0.140752857,0.835360947,-0.503099773,0,0,8.667129584,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_790.png,I,-0.964656603,-0.228586206,-0.212248769,0,0,8.734273158,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_791.png,I,0.422322455,0.329400502,-0.872426369,0,0,9.029770599,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_792.png,I,-0.762991381,0.074526261,-0.367786945,0,0,9.033070657,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_793.png,I,0.346216429,-0.336278369,-0.127563519,0,0,9.171388056,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_794.png,I,0.113464351,0.862326449,-0.777378834,0,0,9.238403633,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_795.png,I,-0.119400327,0.2929172,-0.359095504,0,0,9.24997471,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_796.png,I,0.835058151,-0.116890566,-0.2853587,0,0,9.399890306,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_797.png,I,-0.873708061,0.805488984,-0.645922435,0,0,9.485798494,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_798.png,I,0.939505736,-0.317398837,-0.411029581,0,0,9.670799475,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_799.png,I,0.413611003,-0.075756267,-0.016791311,0,0,9.738094499,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_800.png,I,-0.671615533,-0.637116255,-0.944726276,0,0,9.806094461,0,0,0,0,0,0,0.0,140.0,0,0,0,0,,"[0.0, -133.0, 0.0, 0.0, 0.0, -145.0]"
image_801.png,O,0.8863068,-0.025689395,-0.02717707,0,0,-9.914354878,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_802.png,O,0.695469795,0.422804162,-0.263801255,0,0,-9.858224712,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_803.png,O,-0.504705464,0.683099318,-0.457483343,0,0,-9.837845665,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_804.png,O,0.263618479,0.214912294,-0.874066576,0,0,-9.697744693,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_805.png,O,0.11771486,0.400127841,-0.737257651,0,0,-9.481685314,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_806.png,O,-0.044611858,-0.227159317,-0.386571304,0,0,-9.443235698,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_807.png,O,0.462510935,0.094237329,-0.522653408,0,0,-9.32626644,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_808.png,O,0.26512142,-0.885371952,-0.971561977,0,0,-9.267875445,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_809.png,O,0.114313197,0.553292251,-0.844812121,0,0,-9.175617608,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_810.png,O,0.211006975,-0.913994022,-0.381664924,0,0,-8.934415918,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_811.png,O,-0.264328125,-0.537085651,-0.270342292,0,0,-8.631390988,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_812.png,O,-0.455487177,-0.225842817,-0.993800031,0,0,-8.596268492,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_813.png,O,0.026522046,-0.404410906,-0.94994202,0,0,-8.494036188,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_814.png,O,0.408521091,0.463221563,-0.285787703,0,0,-8.389215307,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_815.png,O,0.879722909,0.65289667,-0.212007916,0,0,-8.327957984,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_816.png,O,0.731904811,0.149229538,-0.330580277,0,0,-8.062877322,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_817.png,O,0.149473982,0.523419638,-0.300492146,0,0,-7.88001048,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_818.png,O,-0.060250927,0.743776108,-0.60004725,0,0,-7.869617145,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_819.png,O,0.794034335,-0.453622431,-0.568707546,0,0,-7.81928229,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_820.png,O,0.09504602,0.775654188,-0.098861669,0,0,-7.009911395,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_821.png,O,-0.832909032,-0.235329987,-0.589781314,0,0,-6.985950111,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_822.png,O,0.05197238,-0.338585703,-0.472455728,0,0,-6.844118558,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
image_823.png,O,-0.728452811,-0.696205316,-0.673989884,0,0,-6.831908905,0,0,0,0,0,0,-17.5,70.0,0,0,0,0,,"[0.0, -152.0, 0.0, 0.0, 0.0, -145.0]"
